0.41768	0.19687	0.28993	0.03751	0.31123	-0.79650	-1.49869	-1.02277	-1.05785	-0.47416
0.42561	0.20245	0.31668	0.05022	0.31613	-0.80245	-1.49950	-1.02883	-1.06548	-0.47370
0.43432	0.20764	0.34355	0.06258	0.32115	-0.80882	-1.49984	-1.03588	-1.07357	-0.47374
0.44382	0.21242	0.37050	0.07458	0.32626	-0.81555	-1.49967	-1.04393	-1.08209	-0.47430
0.45411	0.21681	0.39748	0.08622	0.33145	-0.82258	-1.49897	-1.05300	-1.09105	-0.47538
0.46522	0.22081	0.42447	0.09752	0.33668	-0.82987	-1.49768	-1.06306	-1.10041	-0.47700
0.47711	0.22442	0.45142	0.10851	0.34196	-0.83737	-1.49580	-1.07413	-1.11013	-0.47918
0.48979	0.22767	0.47830	0.11922	0.34729	-0.84505	-1.49329	-1.08619	-1.12018	-0.48192
0.50323	0.23058	0.50508	0.12972	0.35268	-0.85288	-1.49017	-1.09922	-1.13051	-0.48528
0.51740	0.23317	0.53174	0.14003	0.35815	-0.86085	-1.48642	-1.11322	-1.14108	-0.48928
0.53227	0.23549	0.55825	0.15020	0.36374	-0.86892	-1.48204	-1.12818	-1.15184	-0.49396
0.54779	0.23757	0.58459	0.16027	0.36947	-0.87709	-1.47703	-1.14408	-1.16276	-0.49936
0.56390	0.23945	0.61075	0.17028	0.37538	-0.88533	-1.47140	-1.16090	-1.17378	-0.50552
0.58053	0.24116	0.63670	0.18024	0.38152	-0.89363	-1.46514	-1.17864	-1.18488	-0.51248
0.59760	0.24274	0.66243	0.19018	0.38793	-0.90197	-1.45825	-1.19727	-1.19604	-0.52027
0.61503	0.24424	0.68792	0.20011	0.39465	-0.91035	-1.45075	-1.21675	-1.20723	-0.52893
0.63273	0.24570	0.71316	0.21006	0.40174	-0.91875	-1.44263	-1.23704	-1.21844	-0.53846
0.65064	0.24719	0.73814	0.22005	0.40925	-0.92719	-1.43390	-1.25809	-1.22966	-0.54890
0.66868	0.24875	0.76285	0.23011	0.41722	-0.93566	-1.42457	-1.27982	-1.24089	-0.56025
0.68678	0.25046	0.78729	0.24029	0.42571	-0.94417	-1.41465	-1.30216	-1.25211	-0.57252
0.70491	0.25238	0.81145	0.25063	0.43477	-0.95272	-1.40417	-1.32501	-1.26332	-0.58570
0.72301	0.25458	0.83534	0.26118	0.44445	-0.96132	-1.39317	-1.34825	-1.27452	-0.59979
0.74104	0.25711	0.85897	0.27197	0.45480	-0.96997	-1.38169	-1.37176	-1.28571	-0.61476
0.75897	0.26001	0.88236	0.28306	0.46585	-0.97867	-1.36979	-1.39542	-1.29691	-0.63059
0.77678	0.26334	0.90555	0.29446	0.47765	-0.98742	-1.35755	-1.41911	-1.30814	-0.64722
0.79444	0.26712	0.92857	0.30620	0.49021	-0.99617	-1.34506	-1.44270	-1.31939	-0.66458
0.81193	0.27135	0.95146	0.31830	0.50352	-1.00492	-1.33240	-1.46608	-1.33068	-0.68259
0.82926	0.27606	0.97425	0.33075	0.51760	-1.01362	-1.31966	-1.48916	-1.34203	-0.70116
0.84642	0.28123	0.99699	0.34353	0.53241	-1.02226	-1.30693	-1.51183	-1.35343	-0.72017
0.86341	0.28686	1.01969	0.35663	0.54794	-1.03080	-1.29431	-1.53400	-1.36489	-0.73950
0.88023	0.29293	1.04238	0.36998	0.56415	-1.03925	-1.28188	-1.55556	-1.37638	-0.75904
0.89688	0.29942	1.06508	0.38355	0.58100	-1.04758	-1.26972	-1.57643	-1.38788	-0.77863
0.91337	0.30631	1.08780	0.39726	0.59844	-1.05580	-1.25794	-1.59649	-1.39935	-0.79816
0.92968	0.31358	1.11053	0.41104	0.61639	-1.06392	-1.24660	-1.61566	-1.41075	-0.81749
0.94579	0.32118	1.13325	0.42479	0.63480	-1.07195	-1.23578	-1.63384	-1.42201	-0.83648
0.96169	0.32911	1.15593	0.43842	0.65357	-1.07992	-1.22555	-1.65090	-1.43306	-0.85500
0.97734	0.33731	1.17852	0.45185	0.67262	-1.08785	-1.21595	-1.66677	-1.44381	-0.87293
0.99270	0.34575	1.20097	0.46497	0.69185	-1.09576	-1.20705	-1.68132	-1.45420	-0.89013
1.00770	0.35440	1.22319	0.47767	0.71118	-1.10365	-1.19887	-1.69449	-1.46412	-0.90650
1.02229	0.36322	1.24512	0.48986	0.73050	-1.11153	-1.19144	-1.70619	-1.47351	-0.92194
1.03638	0.37217	1.26667	0.50144	0.74972	-1.11938	-1.18479	-1.71636	-1.48226	-0.93635
1.04991	0.38121	1.28773	0.51233	0.76873	-1.12719	-1.17892	-1.72497	-1.49028	-0.94966
1.06277	0.39031	1.30821	0.52243	0.78744	-1.13493	-1.17385	-1.73199	-1.49748	-0.96183
1.07491	0.39941	1.32800	0.53170	0.80574	-1.14257	-1.16957	-1.73740	-1.50375	-0.97280
1.08623	0.40849	1.34699	0.54006	0.82353	-1.15010	-1.16610	-1.74122	-1.50900	-0.98254
1.09668	0.41748	1.36505	0.54749	0.84074	-1.15748	-1.16342	-1.74345	-1.51315	-0.99104
1.10617	0.42633	1.38206	0.55398	0.85727	-1.16471	-1.16155	-1.74408	-1.51611	-0.99827
1.11466	0.43500	1.39793	0.55950	0.87303	-1.17175	-1.16047	-1.74314	-1.51781	-1.00423
1.12211	0.44344	1.41254	0.56409	0.88791	-1.17859	-1.16016	-1.74063	-1.51817	-1.00887
1.12846	0.45160	1.42583	0.56775	0.90182	-1.18520	-1.16058	-1.73656	-1.51714	-1.01216
1.13368	0.45942	1.43772	0.57053	0.91468	-1.19156	-1.16170	-1.73096	-1.51467	-1.01404
1.13773	0.46684	1.44815	0.57246	0.92639	-1.19765	-1.16344	-1.72384	-1.51074	-1.01446
1.14058	0.47382	1.45708	0.57357	0.93688	-1.20344	-1.16576	-1.71524	-1.50533	-1.01335
1.14220	0.48030	1.46447	0.57390	0.94609	-1.20890	-1.16857	-1.70519	-1.49845	-1.01066
1.14256	0.48622	1.47028	0.57347	0.95397	-1.21401	-1.17180	-1.69372	-1.49011	-1.00635
1.14168	0.49153	1.47451	0.57231	0.96047	-1.21871	-1.17540	-1.68088	-1.48036	-1.00044
1.13956	0.49621	1.47713	0.57044	0.96557	-1.22297	-1.17929	-1.66671	-1.46922	-0.99293
1.13623	0.50021	1.47814	0.56786	0.96923	-1.22676	-1.18339	-1.65125	-1.45678	-0.98388
1.13172	0.50353	1.47754	0.56460	0.97145	-1.23001	-1.18762	-1.63456	-1.44310	-0.97336
1.12606	0.50614	1.47536	0.56068	0.97221	-1.23267	-1.19191	-1.61667	-1.42826	-0.96147
1.11931	0.50806	1.47163	0.55610	0.97151	-1.23470	-1.19618	-1.59764	-1.41235	-0.94830
1.11148	0.50927	1.46637	0.55089	0.96936	-1.23603	-1.20034	-1.57751	-1.39543	-0.93395
1.10262	0.50981	1.45964	0.54508	0.96576	-1.23661	-1.20432	-1.55633	-1.37758	-0.91852
1.09277	0.50967	1.45150	0.53868	0.96075	-1.23641	-1.20804	-1.53416	-1.35885	-0.90211
1.08197	0.50889	1.44199	0.53173	0.95436	-1.23538	-1.21141	-1.51105	-1.33928	-0.88484
1.07027	0.50748	1.43118	0.52426	0.94663	-1.23351	-1.21436	-1.48706	-1.31892	-0.86679
1.05774	0.50549	1.41912	0.51633	0.93764	-1.23078	-1.21682	-1.46225	-1.29778	-0.84810
1.04444	0.50293	1.40586	0.50800	0.92747	-1.22720	-1.21871	-1.43668	-1.27590	-0.82888
1.03046	0.49983	1.39147	0.49932	0.91621	-1.22276	-1.21999	-1.41040	-1.25330	-0.80925
1.01590	0.49621	1.37599	0.49037	0.90397	-1.21749	-1.22059	-1.38348	-1.23004	-0.78933
1.00083	0.49209	1.35950	0.48120	0.89086	-1.21140	-1.22046	-1.35597	-1.20614	-0.76925
0.98538	0.48748	1.34207	0.47190	0.87702	-1.20453	-1.21956	-1.32793	-1.18165	-0.74913
0.96963	0.48241	1.32377	0.46252	0.86255	-1.19691	-1.21785	-1.29942	-1.15662	-0.72911
0.95369	0.47689	1.30469	0.45313	0.84757	-1.18856	-1.21529	-1.27051	-1.13112	-0.70930
0.93766	0.47096	1.28493	0.44379	0.83220	-1.17952	-1.21186	-1.24126	-1.10521	-0.68979
0.92161	0.46463	1.26458	0.43456	0.81656	-1.16980	-1.20755	-1.21172	-1.07896	-0.67067
0.90563	0.45794	1.24374	0.42551	0.80074	-1.15944	-1.20236	-1.18197	-1.05243	-0.65200
0.88980	0.45091	1.22254	0.41666	0.78484	-1.14846	-1.19631	-1.15206	-1.02570	-0.63385
0.87415	0.44358	1.20110	0.40808	0.76894	-1.13689	-1.18943	-1.12207	-0.99882	-0.61625
0.85877	0.43597	1.17954	0.39977	0.75312	-1.12476	-1.18175	-1.09206	-0.97189	-0.59921
0.84368	0.42810	1.15799	0.39174	0.73743	-1.11212	-1.17334	-1.06209	-0.94498	-0.58276
0.82894	0.41998	1.13655	0.38399	0.72192	-1.09899	-1.16423	-1.03223	-0.91817	-0.56689
0.81458	0.41161	1.11532	0.37652	0.70663	-1.08543	-1.15448	-1.00253	-0.89152	-0.55163
0.80063	0.40300	1.09439	0.36930	0.69159	-1.07145	-1.14415	-0.97307	-0.86511	-0.53696
0.78712	0.39415	1.07383	0.36233	0.67684	-1.05711	-1.13329	-0.94390	-0.83899	-0.52290
0.77406	0.38508	1.05369	0.35557	0.66239	-1.04242	-1.12196	-0.91508	-0.81319	-0.50944
0.76146	0.37580	1.03400	0.34902	0.64830	-1.02743	-1.11018	-0.88663	-0.78775	-0.49656
0.74931	0.36632	1.01478	0.34266	0.63459	-1.01217	-1.09801	-0.85860	-0.76266	-0.48425
0.73760	0.35666	0.99607	0.33647	0.62129	-0.99668	-1.08547	-0.83103	-0.73795	-0.47247
0.72632	0.34686	0.97785	0.33045	0.60846	-0.98100	-1.07259	-0.80392	-0.71361	-0.46117
0.71543	0.33693	0.96015	0.32459	0.59612	-0.96518	-1.05940	-0.77732	-0.68964	-0.45033
0.70489	0.32692	0.94295	0.31889	0.58431	-0.94927	-1.04589	-0.75123	-0.66606	-0.43989
0.69469	0.31685	0.92625	0.31335	0.57307	-0.93330	-1.03210	-0.72569	-0.64287	-0.42981
0.68477	0.30674	0.91005	0.30798	0.56243	-0.91731	-1.01803	-0.70071	-0.62009	-0.42005
0.67510	0.29662	0.89435	0.30279	0.55242	-0.90133	-1.00369	-0.67632	-0.59774	-0.41056
0.66565	0.28653	0.87913	0.29777	0.54305	-0.88537	-0.98909	-0.65253	-0.57585	-0.40132
0.65640	0.27647	0.86437	0.29295	0.53433	-0.86945	-0.97425	-0.62937	-0.55444	-0.39229
0.64730	0.26647	0.85006	0.28832	0.52625	-0.85357	-0.95916	-0.60684	-0.53355	-0.38344
0.63835	0.25657	0.83619	0.28389	0.51878	-0.83772	-0.94383	-0.58493	-0.51321	-0.37474
0.62950	0.24680	0.82274	0.27964	0.51190	-0.82189	-0.92826	-0.56363	-0.49345	-0.36617
0.62076	0.23718	0.80970	0.27556	0.50557	-0.80607	-0.91246	-0.54294	-0.47429	-0.35769
0.61210	0.22778	0.79707	0.27164	0.49973	-0.79028	-0.89641	-0.52284	-0.45576	-0.34928
0.60351	0.21863	0.78484	0.26785	0.49433	-0.77450	-0.88014	-0.50330	-0.43786	-0.34092
0.59497	0.20979	0.77301	0.26416	0.48932	-0.75875	-0.86363	-0.48431	-0.42063	-0.33261
0.58648	0.20130	0.76158	0.26055	0.48464	-0.74304	-0.84691	-0.46585	-0.40405	-0.32432
0.57801	0.19323	0.75056	0.25700	0.48022	-0.72738	-0.82999	-0.44787	-0.38814	-0.31603
0.56958	0.18561	0.73994	0.25347	0.47599	-0.71177	-0.81287	-0.43035	-0.37287	-0.30772
0.56117	0.17848	0.72972	0.24995	0.47189	-0.69625	-0.79557	-0.41326	-0.35824	-0.29938
0.55278	0.17188	0.71991	0.24640	0.46783	-0.68083	-0.77812	-0.39656	-0.34422	-0.29097
0.54441	0.16583	0.71050	0.24283	0.46375	-0.66555	-0.76054	-0.38022	-0.33077	-0.28249
0.53608	0.16034	0.70148	0.23920	0.45956	-0.65044	-0.74287	-0.36422	-0.31785	-0.27391
0.52780	0.15542	0.69284	0.23552	0.45519	-0.63552	-0.72513	-0.34851	-0.30542	-0.26524
0.51960	0.15106	0.68455	0.23179	0.45056	-0.62084	-0.70735	-0.33310	-0.29340	-0.25647
0.51151	0.14727	0.67659	0.22798	0.44562	-0.60640	-0.68957	-0.31794	-0.28175	-0.24762
0.50355	0.14404	0.66891	0.22409	0.44029	-0.59223	-0.67181	-0.30305	-0.27040	-0.23872
0.49574	0.14134	0.66146	0.22012	0.43454	-0.57832	-0.65411	-0.28840	-0.25930	-0.22978
0.48812	0.13917	0.65419	0.21606	0.42832	-0.56467	-0.63651	-0.27399	-0.24838	-0.22084
0.48068	0.13748	0.64705	0.21188	0.42160	-0.55127	-0.61905	-0.25984	-0.23760	-0.21193
0.47344	0.13622	0.63997	0.20760	0.41436	-0.53809	-0.60179	-0.24592	-0.22691	-0.20307
0.46639	0.13535	0.63291	0.20319	0.40660	-0.52512	-0.58477	-0.23226	-0.21626	-0.19429
0.45950	0.13477	0.62580	0.19867	0.39832	-0.51233	-0.56806	-0.21884	-0.20561	-0.18560
0.45275	0.13442	0.61862	0.19404	0.38955	-0.49972	-0.55172	-0.20569	-0.19493	-0.17702
0.44609	0.13421	0.61131	0.18931	0.38033	-0.48727	-0.53578	-0.19279	-0.18417	-0.16855
0.43948	0.13406	0.60386	0.18453	0.37070	-0.47498	-0.52030	-0.18015	-0.17333	-0.16020
0.43286	0.13392	0.59625	0.17970	0.36070	-0.46284	-0.50531	-0.16776	-0.16237	-0.15196
0.42618	0.13371	0.58847	0.17487	0.35040	-0.45087	-0.49084	-0.15560	-0.15129	-0.14382
0.41940	0.13338	0.58051	0.17006	0.33986	-0.43906	-0.47692	-0.14367	-0.14008	-0.13576
0.41245	0.13288	0.57237	0.16528	0.32915	-0.42743	-0.46357	-0.13195	-0.12874	-0.12780
0.40531	0.13216	0.56407	0.16055	0.31832	-0.41598	-0.45081	-0.12041	-0.11729	-0.11992
0.39795	0.13119	0.55561	0.15589	0.30745	-0.40473	-0.43864	-0.10902	-0.10576	-0.11214
0.39034	0.12994	0.54701	0.15133	0.29661	-0.39370	-0.42708	-0.09775	-0.09416	-0.10446
0.38248	0.12840	0.53829	0.14687	0.28588	-0.38291	-0.41613	-0.08659	-0.08252	-0.09688
0.37437	0.12657	0.52947	0.14254	0.27535	-0.37239	-0.40578	-0.07551	-0.07088	-0.08942
0.36602	0.12445	0.52057	0.13836	0.26510	-0.36215	-0.39602	-0.06450	-0.05929	-0.08208
0.35744	0.12208	0.51161	0.13432	0.25521	-0.35221	-0.38683	-0.05357	-0.04779	-0.07488
0.34868	0.11946	0.50264	0.13044	0.24578	-0.34256	-0.37817	-0.04272	-0.03643	-0.06786
0.33976	0.11663	0.49369	0.12670	0.23688	-0.33321	-0.37001	-0.03199	-0.02527	-0.06103
0.33072	0.11360	0.48480	0.12311	0.22859	-0.32414	-0.36231	-0.02139	-0.01436	-0.05445
0.32161	0.11041	0.47601	0.11967	0.22098	-0.31534	-0.35503	-0.01096	-0.00375	-0.04813
0.31246	0.10709	0.46733	0.11636	0.21411	-0.30680	-0.34811	-0.00076	0.00651	-0.04213
0.30331	0.10363	0.45880	0.11319	0.20803	-0.29852	-0.34151	0.00917	0.01640	-0.03648
0.29420	0.10007	0.45043	0.11014	0.20275	-0.29049	-0.33518	0.01877	0.02587	-0.03120
0.28519	0.09639	0.44224	0.10719	0.19831	-0.28269	-0.32908	0.02797	0.03489	-0.02632
0.27630	0.09260	0.43425	0.10435	0.19469	-0.27512	-0.32317	0.03671	0.04341	-0.02184
0.26759	0.08866	0.42647	0.10159	0.19188	-0.26778	-0.31740	0.04494	0.05142	-0.01777
0.25909	0.08455	0.41892	0.09889	0.18985	-0.26067	-0.31176	0.05261	0.05887	-0.01409
0.25084	0.08026	0.41159	0.09625	0.18855	-0.25381	-0.30620	0.05968	0.06573	-0.01078
0.24287	0.07579	0.40448	0.09364	0.18791	-0.24721	-0.30075	0.06613	0.07199	-0.00781
0.23520	0.07115	0.39757	0.09105	0.18783	-0.24088	-0.29539	0.07196	0.07763	-0.00515
0.22782	0.06637	0.39084	0.08849	0.18823	-0.23483	-0.29013	0.07717	0.08265	-0.00276
0.22075	0.06150	0.38428	0.08594	0.18898	-0.22908	-0.28499	0.08176	0.08704	-0.00060
0.21397	0.05656	0.37784	0.08342	0.18997	-0.22361	-0.27998	0.08577	0.09085	0.00138
0.20747	0.05162	0.37150	0.08096	0.19108	-0.21841	-0.27510	0.08921	0.09410	0.00320
0.20127	0.04673	0.36522	0.07856	0.19220	-0.21348	-0.27035	0.09212	0.09684	0.00490
0.19536	0.04195	0.35897	0.07626	0.19323	-0.20876	-0.26571	0.09452	0.09914	0.00649
0.18976	0.03733	0.35273	0.07407	0.19408	-0.20425	-0.26117	0.09644	0.10108	0.00800
0.18448	0.03292	0.34646	0.07201	0.19469	-0.19990	-0.25667	0.09791	0.10272	0.00942
0.17951	0.02876	0.34013	0.07010	0.19500	-0.19569	-0.25219	0.09896	0.10414	0.01076
0.17488	0.02489	0.33373	0.06833	0.19496	-0.19160	-0.24768	0.09963	0.10542	0.01199
0.17057	0.02135	0.32723	0.06670	0.19457	-0.18761	-0.24310	0.09994	0.10661	0.01311
0.16658	0.01815	0.32063	0.06521	0.19378	-0.18373	-0.23842	0.09994	0.10778	0.01410
0.16290	0.01531	0.31391	0.06384	0.19260	-0.17995	-0.23361	0.09966	0.10895	0.01496
0.15953	0.01285	0.30710	0.06259	0.19100	-0.17628	-0.22868	0.09915	0.11016	0.01567
0.15643	0.01079	0.30022	0.06144	0.18900	-0.17273	-0.22361	0.09848	0.11142	0.01626
0.15358	0.00912	0.29329	0.06040	0.18659	-0.16933	-0.21843	0.09769	0.11274	0.01672
0.15097	0.00786	0.28635	0.05944	0.18381	-0.16608	-0.21314	0.09686	0.11415	0.01706
0.14859	0.00702	0.27945	0.05857	0.18067	-0.16301	-0.20778	0.09606	0.11566	0.01729
0.14640	0.00661	0.27262	0.05779	0.17722	-0.16013	-0.20238	0.09536	0.11728	0.01740
0.14441	0.00663	0.26592	0.05710	0.17351	-0.15744	-0.19699	0.09481	0.11902	0.01739
0.14257	0.00710	0.25940	0.05649	0.16960	-0.15494	-0.19166	0.09449	0.12091	0.01728
0.14088	0.00801	0.25309	0.05599	0.16554	-0.15261	-0.18644	0.09445	0.12295	0.01706
0.13930	0.00935	0.24704	0.05557	0.16138	-0.15043	-0.18140	0.09473	0.12513	0.01676
0.13780	0.01112	0.24127	0.05525	0.15717	-0.14839	-0.17660	0.09537	0.12745	0.01639
0.13635	0.01328	0.23581	0.05501	0.15295	-0.14646	-0.17210	0.09637	0.12987	0.01598
0.13492	0.01581	0.23067	0.05484	0.14875	-0.14463	-0.16795	0.09774	0.13239	0.01557
0.13348	0.01867	0.22587	0.05474	0.14459	-0.14287	-0.16418	0.09947	0.13496	0.01519
0.13202	0.02185	0.22142	0.05469	0.14048	-0.14118	-0.16081	0.10154	0.13756	0.01488
0.13050	0.02530	0.21731	0.05467	0.13644	-0.13952	-0.15786	0.10394	0.14014	0.01468
0.12894	0.02902	0.21355	0.05468	0.13246	-0.13789	-0.15531	0.10663	0.14267	0.01463
0.12731	0.03296	0.21013	0.05469	0.12855	-0.13626	-0.15314	0.10961	0.14509	0.01476
0.12561	0.03711	0.20705	0.05468	0.12470	-0.13460	-0.15132	0.11285	0.14738	0.01510
0.12385	0.04142	0.20431	0.05464	0.12092	-0.13290	-0.14980	0.11635	0.14952	0.01565
0.12203	0.04586	0.20188	0.05453	0.11719	-0.13112	-0.14854	0.12010	0.15148	0.01644
0.12015	0.05037	0.19977	0.05433	0.11351	-0.12925	-0.14749	0.12408	0.15325	0.01744
0.11821	0.05492	0.19795	0.05402	0.10988	-0.12726	-0.14659	0.12829	0.15483	0.01867
0.11623	0.05947	0.19641	0.05358	0.10627	-0.12514	-0.14580	0.13272	0.15621	0.02011
0.11421	0.06398	0.19511	0.05300	0.10267	-0.12285	-0.14507	0.13736	0.15738	0.02174
0.11217	0.06842	0.19403	0.05226	0.09905	-0.12040	-0.14433	0.14221	0.15835	0.02357
0.11013	0.07278	0.19315	0.05136	0.09539	-0.11778	-0.14356	0.14727	0.15912	0.02559
0.10812	0.07705	0.19245	0.05030	0.09168	-0.11499	-0.14268	0.15255	0.15969	0.02780
0.10614	0.08119	0.19191	0.04908	0.08790	-0.11204	-0.14167	0.15805	0.16005	0.03017
0.10421	0.08521	0.19153	0.04769	0.08403	-0.10893	-0.14046	0.16378	0.16022	0.03272
0.10235	0.08909	0.19128	0.04614	0.08006	-0.10567	-0.13902	0.16972	0.16020	0.03542
0.10057	0.09280	0.19118	0.04442	0.07595	-0.10226	-0.13732	0.17588	0.16003	0.03829
0.09888	0.09632	0.19121	0.04253	0.07171	-0.09870	-0.13535	0.18224	0.15973	0.04132
0.09729	0.09962	0.19137	0.04047	0.06730	-0.09501	-0.13308	0.18877	0.15933	0.04451
0.09582	0.10269	0.19163	0.03823	0.06274	-0.09118	-0.13054	0.19545	0.15888	0.04787
0.09448	0.10547	0.19197	0.03581	0.05802	-0.08720	-0.12774	0.20225	0.15844	0.05140
0.09329	0.10794	0.19236	0.03321	0.05317	-0.08308	-0.12471	0.20913	0.15805	0.05512
0.09227	0.11006	0.19276	0.03047	0.04821	-0.07881	-0.12146	0.21605	0.15778	0.05905
0.09142	0.11178	0.19316	0.02760	0.04316	-0.07439	-0.11806	0.22296	0.15766	0.06320
0.09077	0.11308	0.19355	0.02465	0.03807	-0.06983	-0.11453	0.22980	0.15777	0.06759
0.09029	0.11393	0.19391	0.02167	0.03295	-0.06517	-0.11091	0.23653	0.15812	0.07225
0.08998	0.11434	0.19423	0.01871	0.02783	-0.06040	-0.10725	0.24310	0.15876	0.07719
0.08981	0.11433	0.19453	0.01582	0.02274	-0.05555	-0.10357	0.24946	0.15972	0.08242
0.08974	0.11391	0.19480	0.01305	0.01770	-0.05061	-0.09990	0.25559	0.16105	0.08795
0.08975	0.11313	0.19502	0.01043	0.01275	-0.04559	-0.09625	0.26147	0.16277	0.09377
0.08979	0.11203	0.19520	0.00798	0.00789	-0.04051	-0.09266	0.26709	0.16491	0.09986
0.08983	0.11067	0.19532	0.00571	0.00317	-0.03537	-0.08914	0.27245	0.16751	0.10619
0.08984	0.10907	0.19539	0.00364	-0.00142	-0.03017	-0.08572	0.27755	0.17057	0.11273
0.08980	0.10730	0.19539	0.00176	-0.00586	-0.02493	-0.08244	0.28242	0.17411	0.11944
0.08967	0.10538	0.19533	0.00007	-0.01016	-0.01964	-0.07934	0.28705	0.17815	0.12628
0.08946	0.10334	0.19520	-0.00143	-0.01431	-0.01431	-0.07645	0.29147	0.18266	0.13320
0.08916	0.10119	0.19499	-0.00272	-0.01833	-0.00892	-0.07379	0.29572	0.18766	0.14015
0.08878	0.09896	0.19469	-0.00382	-0.02218	-0.00347	-0.07138	0.29981	0.19313	0.14709
0.08831	0.09663	0.19427	-0.00469	-0.02588	0.00208	-0.06925	0.30380	0.19904	0.15397
0.08776	0.09422	0.19370	-0.00534	-0.02940	0.00772	-0.06738	0.30773	0.20540	0.16074
0.08713	0.09173	0.19296	-0.00576	-0.03274	0.01350	-0.06578	0.31165	0.21217	0.16735
0.08639	0.08914	0.19201	-0.00594	-0.03588	0.01940	-0.06444	0.31561	0.21933	0.17376
0.08553	0.08646	0.19080	-0.00589	-0.03881	0.02543	-0.06334	0.31966	0.22688	0.17993
0.08450	0.08369	0.18930	-0.00560	-0.04154	0.03159	-0.06245	0.32386	0.23477	0.18581
0.08326	0.08083	0.18748	-0.00507	-0.04409	0.03786	-0.06176	0.32823	0.24297	0.19139
0.08175	0.07787	0.18531	-0.00433	-0.04646	0.04423	-0.06125	0.33282	0.25143	0.19663
0.07996	0.07483	0.18278	-0.00338	-0.04869	0.05069	-0.06086	0.33763	0.26009	0.20152
0.07785	0.07171	0.17991	-0.00225	-0.05081	0.05720	-0.06057	0.34268	0.26888	0.20604
0.07541	0.06855	0.17672	-0.00094	-0.05284	0.06376	-0.06032	0.34796	0.27774	0.21017
0.07267	0.06533	0.17324	0.00051	-0.05483	0.07035	-0.06005	0.35343	0.28659	0.21390
0.06964	0.06209	0.16953	0.00210	-0.05679	0.07694	-0.05968	0.35907	0.29536	0.21724
0.06639	0.05881	0.16564	0.00379	-0.05875	0.08353	-0.05912	0.36482	0.30397	0.22019
0.06297	0.05550	0.16164	0.00559	-0.06072	0.09010	-0.05830	0.37063	0.31236	0.22274
0.05948	0.05215	0.15759	0.00746	-0.06271	0.09665	-0.05712	0.37646	0.32046	0.22491
0.05602	0.04874	0.15355	0.00941	-0.06471	0.10315	-0.05547	0.38224	0.32823	0.22670
0.05266	0.04527	0.14960	0.01143	-0.06670	0.10961	-0.05327	0.38793	0.33562	0.22812
0.04951	0.04174	0.14580	0.01350	-0.06867	0.11601	-0.05044	0.39348	0.34263	0.22919
0.04663	0.03817	0.14218	0.01562	-0.07058	0.12234	-0.04692	0.39885	0.34923	0.22993
0.04409	0.03460	0.13880	0.01778	-0.07241	0.12858	-0.04266	0.40403	0.35542	0.23038
0.04193	0.03105	0.13570	0.01997	-0.07412	0.13474	-0.03765	0.40899	0.36122	0.23059
0.04016	0.02760	0.13290	0.02217	-0.07567	0.14081	-0.03188	0.41372	0.36666	0.23063
0.03880	0.02428	0.13040	0.02433	-0.07703	0.14677	-0.02535	0.41824	0.37175	0.23053
0.03781	0.02116	0.12823	0.02644	-0.07817	0.15263	-0.01807	0.42254	0.37654	0.23038
0.03718	0.01830	0.12636	0.02844	-0.07907	0.15837	-0.01005	0.42666	0.38108	0.23024
0.03686	0.01576	0.12478	0.03030	-0.07972	0.16399	-0.00133	0.43059	0.38541	0.23017
0.03680	0.01359	0.12346	0.03198	-0.08012	0.16948	0.00809	0.43438	0.38961	0.23023
0.03697	0.01185	0.12237	0.03345	-0.08027	0.17483	0.01819	0.43803	0.39375	0.23049
0.03731	0.01055	0.12147	0.03470	-0.08019	0.18003	0.02893	0.44156	0.39788	0.23101
0.03779	0.00973	0.12075	0.03570	-0.07990	0.18506	0.04031	0.44499	0.40207	0.23183
0.03838	0.00941	0.12017	0.03646	-0.07944	0.18991	0.05228	0.44832	0.40639	0.23301
0.03904	0.00958	0.11973	0.03698	-0.07884	0.19456	0.06482	0.45156	0.41087	0.23458
0.03973	0.01025	0.11943	0.03726	-0.07813	0.19899	0.07789	0.45470	0.41555	0.23656
0.04045	0.01140	0.11928	0.03731	-0.07736	0.20320	0.09144	0.45776	0.42045	0.23897
0.04114	0.01301	0.11930	0.03715	-0.07657	0.20716	0.10542	0.46071	0.42557	0.24181
0.04180	0.01504	0.11952	0.03677	-0.07578	0.21087	0.11978	0.46355	0.43089	0.24508
0.04239	0.01748	0.11995	0.03620	-0.07503	0.21433	0.13446	0.46626	0.43640	0.24879
0.04290	0.02028	0.12063	0.03547	-0.07436	0.21757	0.14941	0.46881	0.44204	0.25292
0.04330	0.02341	0.12156	0.03462	-0.07380	0.22062	0.16458	0.47117	0.44776	0.25745
0.04359	0.02683	0.12276	0.03367	-0.07340	0.22351	0.17993	0.47332	0.45350	0.26238
0.04376	0.03050	0.12421	0.03269	-0.07321	0.22631	0.19540	0.47521	0.45919	0.26768
0.04380	0.03440	0.12592	0.03170	-0.07326	0.22905	0.21099	0.47683	0.46478	0.27331
0.04371	0.03849	0.12783	0.03076	-0.07360	0.23180	0.22667	0.47815	0.47019	0.27927
0.04349	0.04276	0.12993	0.02990	-0.07428	0.23461	0.24242	0.47915	0.47539	0.28551
